x,y
1.0818260685678214,0.7720534748725996
-1.3576377785603364,1.1239957972277423
-0.930415369519708,1.2310101353150271
-0.708132703343481,-0.8903421893439174
0.8269215383797709,0.7934623470274752
0.9166900030780164,0.665441351999785
-1.0785024425099714,1.2660023544752874
0.8941630127358627,-1.0392211444921844
1.003241323438721,-0.7592132506527015
-1.0623295292351513,-0.9741617646445344
0.7294743543960811,0.763648243156583
1.2421059480539112,-0.7934904171883062
-1.1722134333668186,1.1756597418064454
-1.0983719964280347,1.6046999488482125
0.8295119756716224,0.39086125073126643
0.7929843577282417,0.7171119460887213
1.0173579667507022,0.6713144594532421
-1.1531612868495755,1.14947647352896
-0.3688247510127981,-1.0133691310846233
-1.2395379120278778,1.4336252139054093
-0.9174141938033007,1.2680571733099935
-1.0121938142898952,1.1250812169504572
1.046970817490848,0.6110298676620718
0.6308835508547992,0.6789620669419281
-0.8912009753203357,-1.2153564538437804
-1.1584744014584964,1.148759397840876
-0.8743278082836061,-1.02587699233122
1.1376250926357014,-0.8350112130641023
-0.8734545331555894,-1.098613115987043
0.984396579987707,0.34336395163190314
1.0753786087180834,-0.8084834546529917
1.1283181087910663,-0.7221481974191821
1.0342258586412185,-1.0063257408200323
1.1611636361386912,-0.9731296764092294
0.6400528778746213,0.6178408756346117
0.5937961911314579,0.6885372781930036
0.9777070248908537,-0.8622713107368066
-0.921730336041832,-0.7452413680659513
0.5426414032621434,0.4877208067055805
1.0936275964216895,-0.9778859733652558
0.9351269942632845,0.557000654307669
-1.0026691974585158,1.3927784478133804
-1.20291529428459,1.2107997215538755
1.2330867471956972,-1.0490437195405493
-0.7941999138966791,-1.202693229323681
-1.0411923390896662,1.4630516006055054
-1.2768222646047875,1.3261030969918117
-0.6173842528671731,-1.0025883873960757
-0.6292292236429247,-0.9743283008952274
1.2332360084633394,-0.9789616609205621
1.2166702019230933,-1.0391064077498064
1.237234734657289,-0.7725422201782685
1.3727010562715953,-0.8937028057141296
0.6856234652286748,-0.7619546207121822
-1.000158377966533,-0.9089530012226854
1.1369823440090006,-1.0422342839136993
0.905077644933918,0.6277474571472426
1.1782409107071827,-0.9176766163683847
-0.8673640299019367,1.2853594375651702
-0.9462457620877657,1.2207682656296026
-1.3341056899501673,1.2548036027393197
1.155965303254634,-0.8628384932019777
1.1847285183755034,-0.8277105744881017
1.2228966788174174,-0.952446806988627
-1.2352261858902835,1.1510102977429515
1.1064617873501772,0.7282650747496073
-1.0201300293292337,1.3793002035675426
-0.8933500269603971,-0.6643775713420278
0.9269307714492617,0.7138533322410346
0.9798464922533235,0.6535311906700485
1.1304764221191415,-1.0441624827183686
-0.8236883702079556,-0.9269279232567846
0.6711538409563026,0.7497727564609544
-0.640548582283723,-0.8589143890496201
-1.0742196512938451,1.1546034618535586
0.9407508221021735,0.6318304009701898
0.6835311330770282,0.626152160986497
-0.9773618308613127,-0.9263992548737072
0.9423044129736134,-0.9407637015063909
-1.0544479733529017,1.0859590524593181
1.3935315387852047,-0.8378647001664485
